 V0_LATITUDE,V0_LONGITUDE, V1_LATITUDE,V1_LONGITUDE, V2_LATITUDE,V2_LONGITUDE, V3_LATITUDE,V3_LONGITUDE,FE_WT,TI_WT,CA_WT,SI_WT,AL_WT,MG_WT,NA_WT,O_WT,chi2
87.9941,-6.505,82.4503,12.3882,82.2267,18.8246,87.9123,18.7326,1.431978599,2.90591758,20,19.40345786,5.000241573,1.258404755,4.999999636,45,1.990914
88.3374,-13.1971,82.8479,11.8337,82.6296,18.6417,88.3153,17.9427,1.411128062,2.687127891,19.99934419,18.86933034,5.000005882,2.033064681,4.999998947,45,2.010905
88.6467,-23.145,83.2447,11.2148,83.0322,18.4385,88.7178,16.6567,2.687799025,4.957832213,19.99996972,16.07623897,5.000059249,1.278104737,4.999996081,45,2.092151
88.893,-38.1776,83.6406,10.5198,83.4347,18.2115,89.119,14.2024,2.075231207,5.448999983,19.99999988,15.75777069,5.016135967,1.701866348,4.999995929,45,2.111032
88.5607,-105.964,83.4218,-61.5397,83.5074,-55.7534,89.0254,-82.6207,5.673985096,6.060723624,19.99995042,1.015226921,17.72316184,2.42E-06,4.526949678,45,1.52205
89.3433,-101.769,83.8292,-62.2294,83.9205,-56.061,88.8017,-76.295,9.894544439,3.091488814,19.99995464,2.213579951,14.80043338,3.72E-06,4.99999505,45,1.606226
89.4939,-140.909,84.2357,-63.0177,84.3335,-56.4144,89.1589,-88.2843,6.254503396,2.19648711,19.99987736,6.95868702,14.59044381,1.87E-06,4.999999435,45,1.632044
89.4939,-140.909,84.6406,-63.9235,84.7461,-56.8214,89.1589,-88.2843,4.723986329,2.47143121,19.99967438,10.55649862,12.24839902,1.06E-05,4.999999815,45,1.587307
89.0319,160.167,85.0442,-64.9762,85.1584,-57.2967,89.4709,-158.512,2.549975361,3.462028593,19.99999993,14.20665479,9.696060298,0.08528227,4.999998765,45,1.694776
89.0319,160.167,85.4457,-66.2156,85.5704,-57.8607,89.4709,-158.512,1.936045197,2.257204967,19.99998995,15.18192222,9.499619552,1.125223636,4.999994484,45,1.754977
89.2379,170.204,85.8446,-67.6915,85.9817,-58.5382,88.6938,-167.224,1.468830873,1.275818391,19.99997687,15.35800691,10.32698271,1.570388002,4.999996237,45,1.910281
88.8933,155.827,86.2403,-69.4803,86.3924,-59.3703,88.4667,178.712,1.75917214,1.375448606,19.99999776,12.30416562,12.34894529,2.212297041,4.999973548,45,1.645754
88.5129,148.516,86.6314,-71.686,86.8021,-60.4146,88.1729,168.71,4.05287482,3.200745569,19.99996556,10.50892469,10.33904044,1.898462064,4.999986851,45,1.564795
87.9654,-86.5369,87.0585,138.536,86.8727,150.741,88.2625,-68.2671,1.055795479,0.376343133,19.99927209,13.15717808,12.77649687,2.63492095,4.999993404,45,1.570115
88.2873,-94.5688,86.6495,137.313,86.4852,148.201,88.6538,-73.4127,1.427962451,0.905000697,19.9999401,13.35049817,11.74749472,2.569114003,4.99998986,45,1.737406
88.5607,-105.964,86.2393,136.355,86.0921,146.167,89.0254,-82.6207,1.038628361,0.08242946,19.99826877,13.06962703,12.12628513,3.684765656,4.999995596,45,1.948362
89.3433,-101.769,85.8284,135.586,85.6951,144.508,88.8017,-76.295,1.469129239,0.51155689,19.99998813,12.66062503,11.79240879,3.566296352,4.999995569,45,1.986635
89.4939,-140.909,85.4169,134.952,85.2951,143.127,89.1589,-88.2843,1.132663435,0.077682522,19.99999892,13.41118786,11.96035506,3.418112971,4.999999244,45,1.972346
89.4939,-140.909,85.0049,134.424,84.8928,141.964,89.1589,-88.2843,1.14551586,0.079945164,19.99993552,14.78801664,11.54581431,3.580579039,3.860193472,45,1.9445
89.0319,160.167,84.5925,133.976,84.4888,140.971,89.4709,-158.512,1.136100013,0.07954391,19.99996701,14.98605806,11.87083914,3.821383847,3.106108018,45,1.998516
89.0319,160.167,84.18,133.59,84.0834,140.114,89.4709,-158.512,3.882775384,1.923943316,19.99999819,12.06850991,10.61021099,3.452194951,3.062367264,45,1.955947
89.2379,170.204,83.7672,133.256,83.6768,139.366,88.6938,-167.224,3.43460643,1.662275084,19.99984488,11.65188286,11.21253326,3.795224669,3.243632827,45,2.02869
88.8933,155.827,83.3542,132.962,83.2694,138.708,88.4667,178.712,3.245394995,1.374464052,19.99999934,11.84728467,11.25564875,4.024822681,3.252385503,45,2.010831
88.5129,148.516,82.9413,132.702,82.8612,138.126,88.1729,168.71,2.235199782,0.360503488,19.95262109,12.83889469,11.95994113,4.486020525,3.166819295,45,2.153002
88.1183,144.222,82.528,132.47,82.4523,137.605,87.8394,161.63,2.406591566,0.744350881,19.40681422,12.27811358,12.06570279,4.340159638,3.758267325,45,2.155263
87.7167,141.425,82.1147,132.263,82.0428,137.139,87.4818,156.497,2.284107657,0.2072164,19.99999996,13.02195112,11.70876226,4.732279791,3.045682813,45,2.12492
87.3114,139.467,81.7014,132.075,81.633,136.717,87.1091,152.663,1.640525536,0.000102026,19.99944265,14.42318562,12.00885828,4.514763422,2.413122465,45,1.972102
86.9038,138.022,81.288,131.906,81.2228,136.335,86.7264,149.714,1.056148048,0.025743998,19.99532773,15.07931544,12.09457642,4.490817945,2.25807042,45,1.933012
86.4948,136.914,80.8745,131.751,80.8122,135.986,86.3371,147.387,1.319901015,0.183797109,19.99999816,15.23176893,11.59525689,4.374286495,2.294991407,45,2.050887
86.0847,136.035,80.4611,131.609,80.4013,135.668,85.9428,145.508,1.051444466,0.018126331,19.99803312,15.4767441,11.35498544,4.75610793,2.344558617,45,2.158501
85.6739,135.324,80.0475,131.479,79.9902,135.375,85.5449,143.964,1.082843659,0.008306693,19.99682033,15.62028916,11.45741992,4.459928027,2.3743922,45,1.973618
85.2626,134.736,79.6341,131.359,79.579,135.105,85.1444,142.673,1.106867035,0.086076754,19.99997707,15.77444754,11.38054708,4.539415886,2.112668637,45,1.79189
84.8509,134.24,79.2205,131.247,79.1674,134.856,84.742,141.579,2.861945443,2.020908186,19.99999022,14.30816137,10.01797137,4.170960851,1.620062561,45,1.744444
84.4389,133.818,78.8069,131.144,78.7557,134.624,84.3377,140.641,2.84832415,2.067725423,19.99999875,14.21801937,9.939894212,3.923601015,2.002437079,45,1.708212
84.0267,133.453,78.3933,131.048,78.3439,134.409,83.9323,139.827,1.987701207,1.180033508,19.99999756,15.38207279,10.17992886,4.141425925,2.128840154,45,2.019958
83.6143,133.135,77.9797,130.958,77.932,134.208,83.5259,139.115,1.687795456,1.243425269,19.99999972,14.86638544,10.50851255,4.137863418,2.556018143,45,2.107874
83.2017,132.855,77.5661,130.874,77.5199,134.02,83.1185,138.487,2.26082965,1.718283213,19.99996456,14.5304336,10.05656025,3.863066545,2.57086218,45,2.108858
82.789,132.607,77.1526,130.795,77.1078,133.845,82.7104,137.929,3.404792361,2.198259847,19.99930417,13.55925646,9.589366333,3.494148127,2.754872703,45,2.084299
82.3762,132.385,76.7391,130.721,76.6957,133.679,82.3018,137.43,3.521245344,18.51691,16.40147576,6.858085573,5.463743346,2.256796042,1.981743926,45,1.999946
81.9634,132.186,76.3255,130.651,76.2834,133.524,81.8928,136.981,1.793929466,0.749654606,19.99564628,14.39715287,10.84262627,3.898417007,3.322573507,45,2.004098
81.5505,132.005,75.9119,130.585,75.8709,133.378,81.4831,136.575,1.000212374,5.26E-06,18.40259836,15.49099785,12.27431465,4.068960415,3.76291109,45,2.236186
81.1375,131.842,75.4983,130.522,75.4584,133.239,81.0732,136.206,1.953560098,1.187892265,19.99997075,14.01935808,10.934255,3.720348677,3.18461512,45,2.279868
80.7244,131.692,75.0848,130.463,75.0459,133.108,80.663,135.869,3.393287927,6.134753412,19.99999987,10.79357098,8.953048359,3.352885868,2.372453585,45,2.485302
80.3115,131.555,74.6713,130.406,74.6335,132.984,80.2526,135.56,1.338305892,0.373437803,19.99889034,13.83608961,12.06975595,4.321590917,3.061929484,45,2.420805
79.8984,131.429,74.2579,130.353,74.221,132.867,79.8418,135.276,1.657806377,0.788336698,19.99999889,13.04262983,11.8649753,4.414024296,3.232228607,45,2.65779
79.0722,131.204,73.431,130.254,73.3958,132.649,79.0197,134.772,2.064458954,3.622768323,19.99993547,11.56724129,10.5657464,4.158329452,3.02152012,45,2.567593
78.6591,131.104,73.0174,130.207,72.9831,132.548,78.6085,134.546,2.661498727,4.838968175,19.99999515,11.08197509,9.531800345,3.943214856,2.942547659,45,2.549584
78.246,131.01,72.6039,130.163,72.5703,132.451,78.1971,134.337,1.816066193,0.599637558,19.99990441,13.23872782,11.34598504,4.579398879,3.420280105,45,2.516429
77.8329,130.923,72.1905,130.12,72.1576,132.359,77.7856,134.141,1.761283078,0.55501123,19.99962261,13.11444724,11.47408812,4.6948,3.400747721,45,2.572131
77.4199,130.84,71.777,130.079,71.7449,132.27,77.3741,133.957,2.414992472,1.0845827,19.99999695,12.81208392,10.97116883,4.532920486,3.184254639,45,2.745804
77.0068,130.764,71.3636,130.04,71.3321,132.186,76.9624,133.786,1.499430362,0.057686026,19.99835387,13.71442283,11.51463079,4.839685293,3.375790832,45,2.899069
76.5937,130.691,70.9502,130.003,70.9193,132.105,76.5506,133.624,2.522706852,19.41143757,14.73016477,6.766246778,6.365889108,3.05684095,2.14671397,45,2.877082
76.1805,130.622,70.5368,129.966,70.5065,132.027,76.1387,133.472,1.03206269,18.31628681,13.23855606,8.427526518,7.733164702,3.657681003,2.594722218,45,3.056514
86.0693,-69.2063,80.5292,-59.2238,80.5861,-55.1933,86.2085,-59.5054,8.179485907,6.248488851,19.99998736,0.191303571,17.09533675,0.005624133,3.279773427,45,2.723427
86.4638,-71.1581,80.9406,-59.542,81,-55.3283,86.6194,-60.3808,5.383883999,8.629483621,19.76822739,0.08464709,18.28910198,0.181795951,2.662859973,45,2.463835
86.8536,-73.5964,81.3518,-59.8907,81.414,-55.4764,87.0295,-61.4959,4.822238385,7.044966437,19.99988356,0.332610059,19.53284028,3.89E-06,3.267457382,45,2.4407
87.2359,-76.7154,81.7623,-60.274,81.8278,-55.6393,87.438,-62.9668,16.49499442,0.394211242,19.97837737,0.841102985,13.94074163,3.64E-06,3.350568707,45,2.27261
87.6074,-80.818,82.1726,-60.697,82.2415,-55.819,87.8442,-64.9931,14.88500078,9.777055727,19.99925098,1.48411076,6.916363106,0.022142053,1.916076597,45,2.298519
87.9623,-86.3872,82.5823,-61.1664,82.6551,-56.0184,88.2465,-67.9535,5.775516028,4.231485905,19.9999101,4.467131741,15.52595517,1.15E-06,4.99999991,45,2.28329
88.2899,-94.1829,82.9915,-61.6902,83.0686,-56.2411,88.6412,-72.644,4.266230383,1.940025134,19.99999815,7.728746757,16.68464593,1.08E-06,4.380352565,45,2.349161
88.5719,-105.348,83.4,-62.2783,83.4819,-56.4912,89.0196,-81.0573,5.208180958,3.58185696,19.99983392,9.234322443,11.97580436,1.42E-06,4.999999931,45,2.384851
89.352,-98.926,83.8077,-62.9433,83.8951,-56.7746,88.7892,-75.2272,9.438689849,7.804143813,19.99999703,7.012869136,5.744340758,1.73E-05,4.999942126,45,2.567326
89.5289,-138.576,84.2145,-63.7031,84.3082,-57.1001,89.1554,-86.1844,7.259321726,9.273487007,19.99999999,8.459381806,5.007796065,4.87E-05,4.999964675,45,2.554909
89.5289,-138.576,84.6201,-64.5763,84.721,-57.475,89.1554,-86.1844,1.670783697,3.75050911,19.99999682,19.25417452,5.324540387,1.00E-06,4.999994467,45,2.653701
89.0744,158.096,85.0242,-65.5905,85.1335,-57.9122,89.5138,-157.456,1.000000271,0.68720292,19.99999905,23.31229026,5.000000108,0.000508351,4.999999036,45,2.617573
89.0744,158.096,85.4265,-66.7838,85.5457,-58.4304,89.5138,-157.456,1.000000065,0.262877427,19.99897218,23.73813767,5.000013103,1.17E-06,4.999998384,45,2.700216
89.2844,168.576,85.8262,-68.2045,85.9573,-59.0526,88.7374,-167.734,1.000005197,0.966938753,19.99956125,23.03344045,5.000053287,1.08E-06,4.999999987,45,2.927471
88.9365,153.773,86.2231,-69.9256,86.3685,-59.8153,88.5121,177.697,1.259928679,2.251045302,19.9999932,21.48901411,5.000031198,2.17E-06,4.999985332,45,2.731374
88.5535,146.511,86.6157,-72.0474,86.7788,-60.7717,88.218,167.434,1.500131216,3.102897316,19.99999892,20.39691719,5.000018999,3.65E-05,4.999999871,45,2.765462
87.9623,-86.3872,87.0926,136.863,86.9118,149.287,88.2465,-67.9535,1.422777382,3.202721669,19.99999989,19.40621766,5.968282381,1.02E-06,4.999999994,45,2.798697
88.2899,-94.1829,86.6832,135.702,86.5235,146.763,88.6412,-72.644,1.586478888,3.869785795,19.99998833,18.31353519,6.230210212,1.71E-06,4.999999874,45,2.624732
88.5719,-105.348,86.2725,134.795,86.1296,144.747,89.0196,-81.0573,1.491270335,3.007150857,19.99991355,18.54592666,6.657804044,0.297934657,4.999999903,45,2.519883
89.352,-98.926,85.8613,134.068,85.7321,143.106,88.7892,-75.2272,1.359015702,2.64777235,19.99980412,17.26515927,7.872457877,0.855791558,4.999999123,45,2.661646
89.5289,-138.576,85.4496,133.471,85.3316,141.743,89.1554,-86.1844,1.963702317,2.728665995,19.99999985,17.27874335,6.886082246,1.142807536,4.999998702,45,2.817954
89.5289,-138.576,85.0374,132.974,84.9289,140.598,89.1554,-86.1844,2.339466923,3.159112752,19.99996269,16.85834962,6.536158023,1.10695746,4.999992533,45,3.049632
89.0744,158.096,84.6249,132.552,84.5245,139.62,89.5138,-157.456,4.556951426,6.256134921,19.99999471,12.75901319,5.030407845,1.39751454,4.999983366,45,2.722137
89.0744,158.096,84.2122,132.19,84.1189,138.777,89.5138,-157.456,5.394050407,6.156048746,19.99999951,11.609683,5.381640528,1.458578724,4.999999083,45,3.03397
89.2844,168.576,83.7993,131.876,83.712,138.043,88.7374,-167.734,1.17497654,1.002764864,19.99998813,17.31372318,8.123851013,2.384696841,4.999999429,45,3.125659
88.9365,153.773,83.3863,131.6,83.3043,137.398,88.5121,177.697,5.844429021,6.156108663,19.9999988,10.84255451,5.498706199,1.849527597,4.808675213,45,2.920558
88.5535,146.511,82.9734,131.356,82.896,136.826,88.218,167.434,4.096970782,3.719533508,19.99998462,13.1759988,6.640404335,2.367134739,4.999973209,45,2.96853
88.1572,142.326,82.5601,131.139,82.4869,136.316,87.8834,160.24,4.249880585,4.79313498,19.99965684,12.86182641,5.986135078,2.109366156,4.999999947,45,3.077182
87.7544,139.63,82.1467,130.944,82.0773,135.859,87.5247,155.065,1.452448968,1.405598765,19.99999997,16.47795327,7.816570683,2.847428416,4.999999926,45,3.00993
87.3483,137.757,81.7334,130.769,81.6674,135.447,87.151,151.223,2.388947188,2.015336513,19.99996039,13.90023613,8.419142296,3.276378319,4.999999157,45,3.248928
86.94,136.38,81.3201,130.61,81.2571,135.072,86.7674,148.281,4.888318538,3.855807811,20,11.87592147,6.780052631,2.599900518,4.999999035,45,3.324594
86.5305,135.328,80.9067,130.465,80.8465,134.732,86.3773,145.967,4.098915907,4.013732732,19.9999308,12.34051047,6.827992205,2.718939527,4.999978364,45,3.369516
86.1202,134.496,80.4932,130.332,80.4356,134.42,85.9824,144.105,1.1454707,0.744837716,19.99990748,15.47739765,8.961164767,3.671222031,4.999999649,45,3.316959
85.7091,133.824,80.0798,130.211,80.0245,134.134,85.584,142.578,1.447491862,0.720065547,19.99999641,15.16065949,9.034951962,3.636834833,4.999999898,45,3.150469
85.2975,133.269,79.6664,130.098,79.6133,133.87,85.1831,141.303,4.179768409,4.533249422,19.99999853,11.61436027,6.911404877,2.761219628,4.999998862,45,3.336781
84.8857,132.802,79.2529,129.994,79.2017,133.627,84.7802,140.225,3.584779168,3.309313451,19.99999952,12.75445407,7.263492787,3.087987234,4.999973769,45,3.388102
88.7484,-115.615,86.0041,132.724,85.8757,142.109,89.2713,-90.117,2.311858239,2.689288434,19.99996483,14.57184187,8.984164982,1.442882262,4.999999386,45,3.359061
89.5329,-122.096,85.5922,132.135,85.4754,140.699,89.052,-80.7528,1.889470636,1.976099006,19.99999791,15.18007473,9.631012666,1.323345212,4.999999841,45,3.176039
89.5329,-122.096,85.1799,131.644,85.0727,139.516,89.052,-80.7528,1.682103884,1.744450407,19.99999865,15.95537646,9.063518173,1.554552586,4.999999835,45,3.061909
89.211,159.949,84.7675,131.232,84.6685,138.514,89.5655,-141.553,1.654071946,1.411962105,19.99999873,14.24351406,10.24503295,2.445464255,4.999955959,45,3.112329
89.211,159.949,84.3548,130.879,84.2629,137.654,89.5655,-141.553,1.81126603,1.928772384,19.99987911,14.11051766,10.12668025,2.022894708,4.999989864,45,3.214728
89.4101,173.905,83.9419,130.574,83.8561,136.906,88.8224,-163.301,1.812094032,1.718606997,19.99998247,14.48654622,9.920758795,2.062014355,4.999997125,45,3.060598
89.0783,154.606,83.5287,130.307,83.4482,136.25,88.6256,-179.752,1.955749377,1.43566373,19.99999106,14.20957385,10.03725006,2.36178107,4.999990852,45,3.143436
88.6984,145.988,83.1158,130.073,83.04,135.673,88.3465,168.607,9.420546221,7.701101262,19.99994414,7.630353002,5.05379769,1.051758432,4.142499253,45,3.146735
88.3028,141.319,82.7026,129.863,82.631,135.158,88.0198,160.561,4.726233928,3.527404463,19.99998997,12.09594751,7.776344101,1.874081392,4.999998633,45,3.163536
